;A11;A12;A13;A14;A4;A5;A5bis;A8_1_slice;A8_2_slice;A8_3_slice;A8_4_slice;B1_1_slice;B1_2_slice;B2_1_slice;B2_2_slice;B3;B4;B6;C1_1_slice;C1_2_slice;C1_3_slice;C1_4_slice;C1_5_slice;C1_6_slice;C1_7_slice;C1_8_slice;C1_9_slice;cluster
3873;1;0;0;0;1;4.0;0.0;8;6;6;0;1;1;1;1;3;3;4;4;4;4;4;4;4;4;4;4;0
3874;0;1;0;0;2;0.0;1.0;1;1;1;0;3;3;3;3;3;3;2;3;3;3;3;3;4;2;3;3;3
3875;1;0;0;0;1;5.0;0.0;8;8;8;2;4;4;4;4;4;4;3;4;4;4;5;5;5;4;5;4;1
3876;1;0;0;0;1;3.0;0.0;10;7;3;2;4;4;4;4;2;2;4;3;3;4;5;5;5;5;4;4;1
3877;1;0;0;0;1;2.0;0.0;2;2;2;0;3;3;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
3878;0;1;1;0;3;0.0;2.0;2;2;1;0;3;3;3;3;4;3;4;4;5;5;5;4;5;5;5;5;4
3879;1;0;1;0;3;0.0;4.0;8;15;4;1;3;1;3;3;2;1;2;4;4;5;3;1;3;4;4;3;3
3880;1;0;1;0;1;3.0;0.0;20;10;15;5;4;4;3;3;2;4;1;2;2;3;3;1;2;3;2;2;3
3881;1;0;0;0;1;3.0;0.0;2;5;2;1;4;4;4;4;3;1;3;3;1;5;5;5;5;5;5;5;1
3882;1;0;0;0;1;1.0;0.0;3;2;2;1;4;3;4;3;4;4;3;4;4;5;5;5;5;5;5;5;1
3883;1;0;1;0;1;3.0;0.0;10;6;10;1;4;4;3;2;4;3;4;5;4;5;5;5;5;5;5;5;1
3884;1;0;0;0;1;3.0;0.0;3;2;3;1;1;3;4;3;4;4;3;5;4;5;5;5;5;5;5;5;1
3885;0;1;0;0;2;0.0;1.0;0;0;0;0;3;4;3;3;4;4;3;4;5;4;4;5;5;5;4;5;4
3886;1;0;0;0;1;1.0;0.0;5;2;4;1;3;3;3;3;3;4;4;4;4;5;5;4;5;5;4;4;1
3887;1;0;1;0;1;2.0;0.0;3;2;3;1;4;3;2;3;3;4;3;5;4;5;5;5;5;5;4;4;1
3888;0;1;0;0;2;0.0;1.0;0;0;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3889;1;0;1;0;1;3.0;0.0;6;10;4;1;1;3;3;3;2;1;2;5;5;5;5;5;5;5;5;5;1
3890;0;1;0;0;2;0.0;1.0;0;0;0;0;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
3891;1;0;0;0;1;4.0;0.0;1;2;2;1;4;3;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
3892;1;0;0;0;1;1.0;0.0;4;2;1;0;4;4;3;3;4;4;3;4;4;5;5;5;5;5;4;4;1
3893;1;0;0;0;1;5.0;0.0;10;15;5;2;4;4;3;4;2;1;3;5;5;3;5;2;5;5;5;4;0
3894;1;1;0;0;2;0.0;1.0;1;7;1;1;3;1;4;4;4;3;4;4;5;5;5;5;5;4;4;4;4
3895;1;1;1;0;3;0.0;2.0;1;1;2;1;4;4;4;4;3;2;3;4;4;4;4;4;4;4;4;4;4
3896;1;1;0;0;2;0.0;1.0;30;20;40;20;4;4;4;4;2;3;4;4;3;4;5;5;5;4;4;4;2
3897;0;0;1;0;3;0.0;2.0;1;2;1;1;4;4;4;4;4;4;4;4;4;5;5;5;4;5;5;2;4
3898;1;0;1;0;1;2.0;0.0;10;25;5;0;4;4;4;4;2;2;3;4;4;4;4;4;4;4;4;4;0
3899;1;1;0;0;1;4.0;0.0;6;6;2;1;4;2;3;2;2;2;3;2;3;4;4;3;4;4;4;4;0
3900;1;0;0;0;1;1.0;0.0;3;3;2;3;4;4;4;4;4;1;4;4;5;4;5;5;5;5;5;5;1
3901;1;0;0;0;1;3.0;0.0;8;20;8;1;1;1;1;1;3;3;1;4;4;5;4;4;4;4;4;4;0
3902;1;1;1;0;1;5.0;0.0;3;1;2;0;4;4;3;4;4;3;4;4;4;5;5;5;5;4;4;4;1
3903;1;0;0;0;1;1.0;0.0;2;2;0;0;3;3;3;3;3;3;3;4;5;5;5;5;5;5;5;5;1
3904;1;0;1;0;1;1.0;0.0;8;10;10;5;3;3;3;3;3;3;4;4;4;4;5;4;5;4;4;4;0
3905;1;1;1;0;1;1.0;0.0;2;5;2;0;4;3;3;3;3;2;2;4;3;4;5;5;5;5;4;4;0
3906;1;0;0;0;1;3.0;0.0;3;3;2;0;3;3;3;3;4;4;4;5;5;5;5;5;5;5;4;5;1
3907;1;0;0;0;1;1.0;0.0;4;2;6;2;1;3;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3908;1;0;0;0;1;4.0;0.0;7;8;6;2;4;4;4;4;3;1;3;5;4;5;5;5;5;4;5;4;1
3909;1;0;1;0;1;4.0;0.0;5;3;5;1;4;4;3;3;4;4;2;5;5;5;4;5;5;4;5;5;1
3910;1;0;1;0;1;1.0;0.0;2;2;1;0;4;4;4;4;4;4;4;3;5;5;5;4;5;5;4;5;1
3911;1;0;0;0;1;1.0;0.0;2;2;1;0;3;3;3;2;3;1;3;4;4;5;5;5;5;5;3;5;0
3912;1;0;1;0;3;0.0;2.0;1;1;1;0;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;3
3913;1;0;1;0;1;1.0;0.0;0;0;1;0;4;4;4;4;4;4;4;5;4;5;5;5;5;5;5;5;1
3914;1;0;0;0;1;1.0;0.0;3;7;1;1;4;3;3;3;2;1;2;2;3;5;5;5;5;2;5;2;0
3915;0;1;0;0;2;0.0;1.0;1;1;1;1;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4
3916;1;0;0;0;1;3.0;0.0;1;1;1;0;4;4;4;4;4;4;4;4;4;4;5;5;5;5;4;5;1
3917;1;0;0;0;1;1.0;0.0;2;2;1;1;3;4;3;4;4;4;4;5;4;5;5;5;5;5;4;5;1
3918;1;0;0;0;1;3.0;0.0;4;4;2;0;3;3;3;3;3;1;2;3;3;4;5;4;5;5;4;4;0
3919;1;0;0;0;1;1.0;0.0;2;4;2;0;1;2;1;2;3;2;3;4;4;4;4;4;4;4;4;4;0
3920;0;1;0;0;2;0.0;1.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3921;1;0;0;0;1;1.0;0.0;1;1;1;0;4;4;3;4;3;3;4;5;5;5;5;5;5;5;5;5;1
3922;1;1;0;0;1;5.0;0.0;20;20;4;2;3;3;3;3;3;3;4;5;5;5;5;5;5;5;5;5;2
3923;1;0;0;0;1;5.0;0.0;2;4;4;0;4;4;4;4;4;3;4;5;5;5;5;5;5;5;5;5;1
3924;1;0;1;0;3;0.0;3.0;2;1;0;0;3;4;3;3;4;4;4;4;3;5;5;5;5;5;4;5;4
3925;1;0;0;0;1;1.0;0.0;2;2;1;1;4;3;3;3;3;2;3;4;4;4;5;4;5;5;4;4;0
3926;1;0;1;0;1;1.0;0.0;3;2;2;1;3;2;3;3;3;1;4;4;5;4;3;3;4;5;5;5;0
3927;1;0;1;0;1;4.0;0.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3928;0;0;1;0;3;0.0;3.0;6;5;2;0;3;3;2;4;4;4;4;5;5;5;5;4;5;5;5;5;4
3929;1;0;1;0;3;0.0;2.0;1;4;2;1;1;2;3;3;4;4;3;4;4;5;5;5;5;5;4;4;4
3930;1;0;0;0;1;3.0;0.0;4;7;1;0;4;4;4;4;2;1;3;5;5;5;5;5;5;5;5;5;1
3931;1;0;0;0;1;4.0;0.0;4;4;2;1;2;3;3;3;3;1;3;4;4;5;5;4;5;5;5;5;1
3932;1;0;0;0;1;4.0;0.0;5;7;2;0;4;4;3;3;3;4;2;4;4;4;5;5;4;4;4;4;0
3933;0;1;0;0;2;0.0;1.0;1;1;0;0;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;4;4
3934;1;0;0;0;1;1.0;0.0;8;7;1;0;3;3;2;2;3;2;4;4;4;4;5;2;5;5;5;4;0
3935;1;0;0;0;1;1.0;0.0;12;8;6;2;4;4;2;2;3;2;4;4;5;3;4;5;5;4;5;3;0
3936;0;1;0;0;2;0.0;2.0;14;7;0;0;4;4;4;4;4;1;4;5;5;5;5;5;5;5;5;5;4
3937;1;0;0;0;1;3.0;0.0;2;2;4;0;2;3;2;2;4;4;4;5;4;5;5;5;5;5;4;5;1
3938;1;0;0;0;1;1.0;0.0;5;7;2;0;3;3;3;3;3;3;4;2;4;3;4;5;5;4;5;4;0
3939;1;0;0;0;1;2.0;0.0;2;2;0;0;3;3;3;2;4;4;3;5;5;5;5;5;5;5;5;5;1
3940;1;1;0;0;2;0.0;1.0;1;1;1;0;4;3;3;3;2;1;1;4;4;4;5;5;5;4;5;5;0
3941;1;0;0;0;1;4.0;0.0;6;6;4;1;4;4;4;4;4;3;4;5;5;5;5;5;5;5;5;5;1
3942;1;0;1;0;1;3.0;0.0;20;10;20;10;1;3;3;3;2;2;3;3;4;4;4;3;4;4;4;3;2
3943;1;0;0;0;1;2.0;0.0;15;12;10;1;4;3;3;3;2;2;3;4;4;4;5;5;5;5;5;4;2
3944;1;0;0;0;1;5.0;0.0;6;5;10;3;4;3;3;3;2;2;1;4;3;5;5;3;5;4;5;4;0
3945;0;0;1;0;3;0.0;2.0;1;1;0;0;2;2;2;2;3;4;2;3;4;2;2;1;1;2;3;2;3
3946;1;0;0;0;1;3.0;0.0;2;2;2;0;4;4;2;2;3;3;3;4;4;4;4;4;4;4;4;4;0
3947;0;0;1;0;3;0.0;2.0;2;2;1;0;2;3;2;3;2;2;3;3;2;2;3;3;3;1;3;2;3
3948;0;0;1;0;3;0.0;4.0;1;6;1;0;4;4;3;4;2;4;3;5;5;5;5;5;5;5;5;5;4
3949;1;0;0;0;1;4.0;0.0;10;10;7;5;3;3;3;3;2;3;4;4;4;4;5;5;5;5;4;4;0
3950;1;0;0;0;1;2.0;0.0;10;5;5;0;2;3;4;4;3;4;3;5;5;5;5;5;5;5;5;5;1
3951;1;0;0;0;1;2.0;0.0;1;1;0;0;4;4;4;2;4;4;4;5;3;5;5;3;5;5;5;5;1
3952;1;0;0;0;1;2.0;0.0;3;2;2;0;4;4;4;3;3;4;3;4;4;5;5;5;5;5;5;5;1
3953;1;0;0;0;1;2.0;0.0;3;3;2;0;4;4;4;4;4;1;4;5;5;5;5;5;5;5;5;5;1
3954;0;1;0;0;2;0.0;1.0;1;2;1;1;4;4;4;4;3;4;2;5;5;5;5;5;5;5;5;5;4
3955;1;0;0;0;1;2.0;0.0;1;2;1;0;2;3;4;3;4;4;3;5;5;5;5;4;5;5;5;5;1
3956;1;0;0;0;1;2.0;0.0;5;7;4;1;3;3;3;3;3;2;2;4;4;4;5;5;5;4;4;4;0
3957;1;0;1;0;1;4.0;0.0;2;2;1;0;3;3;3;3;3;3;4;4;4;4;5;5;4;5;4;5;1
3958;1;0;1;0;1;1.0;0.0;4;2;4;2;4;4;4;4;4;3;3;5;5;5;5;5;5;5;5;5;1
3959;0;0;1;0;3;0.0;2.0;2;1;1;1;3;2;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4
3960;1;0;0;0;1;2.0;0.0;1;1;1;0;4;4;3;3;3;2;4;5;5;5;5;5;5;5;5;5;1
3961;1;0;0;0;1;5.0;0.0;20;15;15;1;3;3;3;3;3;3;1;4;4;5;5;5;5;5;5;5;2
3962;1;0;0;0;1;1.0;0.0;2;2;1;1;3;3;3;3;4;4;4;4;4;4;5;4;5;5;5;4;1
3963;1;0;0;0;1;1.0;0.0;1;3;2;1;4;4;3;3;3;3;3;4;4;5;5;5;5;5;4;4;1
3964;1;0;1;0;1;4.0;0.0;1;1;1;0;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3965;1;0;1;0;1;5.0;0.0;40;30;50;20;4;4;3;3;3;2;3;5;4;4;4;5;5;4;4;4;2
3966;1;1;0;0;1;3.0;0.0;1;3;1;0;3;3;4;4;4;3;4;3;4;5;5;5;5;4;4;5;1
3967;0;1;0;0;2;0.0;1.0;1;1;1;1;4;4;4;4;4;4;4;4;4;5;5;4;5;5;5;5;4
3968;1;0;0;0;1;1.0;0.0;0;0;0;0;4;4;4;4;4;4;4;5;4;5;5;5;5;5;4;5;1
3969;1;0;1;0;1;5.0;0.0;3;1;3;0;3;3;2;2;1;1;1;4;3;3;4;3;2;4;3;3;3
3970;1;0;0;0;1;1.0;0.0;2;4;1;0;2;2;3;3;4;4;3;4;5;5;5;5;5;5;4;5;1
3971;1;0;0;0;1;3.0;0.0;1;1;1;1;3;3;3;3;4;4;3;4;4;5;4;4;4;4;4;4;0
3972;1;0;0;0;1;3.0;0.0;5;5;4;0;1;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3973;0;0;1;0;3;0.0;2.0;0;4;0;0;4;4;4;4;4;4;4;5;4;5;5;5;5;5;5;5;4
3974;1;0;0;0;1;1.0;0.0;2;3;1;1;2;3;4;4;3;3;4;3;3;4;3;5;3;5;3;3;0
3975;0;1;0;0;2;0.0;2.0;3;4;2;1;1;3;1;3;3;3;3;3;2;3;2;5;5;3;4;5;0
3976;1;0;0;0;1;5.0;0.0;20;20;20;20;3;3;3;3;1;1;3;3;4;5;5;4;5;5;4;5;2
3977;1;0;0;0;1;5.0;0.0;2;0;2;0;4;3;4;3;3;4;4;3;4;5;5;2;5;4;5;4;1
3978;0;1;1;0;3;0.0;2.0;6;6;4;2;3;4;2;3;2;2;2;3;3;4;4;4;4;4;3;3;0
3979;1;1;0;0;1;4.0;0.0;8;8;4;2;3;3;3;3;1;1;4;3;3;5;5;3;5;5;5;5;0
3980;1;0;1;0;1;3.0;0.0;2;1;2;0;2;3;4;4;3;4;4;5;4;5;4;5;5;5;4;4;1
3981;1;0;0;0;1;3.0;0.0;5;2;3;1;3;3;3;4;4;4;3;3;4;5;5;5;5;5;5;4;1
3982;0;1;0;0;2;0.0;1.0;3;2;1;0;3;2;3;4;3;3;3;4;4;4;4;4;5;5;5;4;4
3983;1;0;1;0;1;1.0;0.0;5;10;5;0;3;3;3;3;3;3;3;4;4;5;5;5;5;4;4;4;0
3984;1;0;0;0;1;4.0;0.0;2;5;2;0;3;3;3;3;3;4;2;4;5;5;4;5;5;5;4;5;1
3985;1;0;0;0;1;3.0;0.0;3;1;2;0;4;4;3;3;4;2;3;5;3;5;5;5;5;5;5;5;1
3986;1;0;1;0;3;0.0;2.0;2;7;2;1;4;4;4;4;3;4;4;5;4;5;5;5;5;5;5;5;4
3987;0;0;1;0;3;0.0;3.0;1;1;0;0;4;4;4;4;4;4;4;3;3;4;4;4;5;4;3;4;4
3988;1;0;0;0;1;2.0;0.0;10;5;10;10;4;4;4;4;3;4;4;5;5;5;5;5;5;5;5;5;1
3989;1;0;1;0;3;0.0;4.0;35;28;20;0;4;4;4;4;1;1;1;1;1;2;2;2;5;1;1;2;3
3990;1;0;0;0;1;2.0;0.0;1;2;1;1;1;2;3;3;3;3;3;4;3;4;3;4;5;4;4;3;0
3991;0;0;1;0;3;0.0;1.0;1;2;0;0;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4
3992;1;0;0;0;1;1.0;0.0;2;2;1;0;4;3;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3993;1;0;0;0;1;3.0;0.0;2;2;2;0;3;3;4;3;4;4;4;5;5;5;5;5;5;5;5;5;1
3994;1;0;1;0;1;2.0;0.0;2;2;1;1;1;3;2;3;4;4;3;5;5;5;5;5;5;5;4;4;1
3995;1;0;0;0;1;5.0;0.0;12;12;8;4;4;4;4;4;3;4;4;3;3;5;5;5;5;5;4;4;1
3996;1;0;1;0;1;3.0;0.0;1;1;0;0;4;4;4;4;3;1;4;5;4;5;4;5;5;5;4;5;1
3997;1;0;0;0;1;1.0;0.0;1;1;1;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3998;1;0;1;0;1;2.0;0.0;10;10;5;2;3;3;3;3;3;1;1;3;4;4;4;4;4;4;4;4;0
3999;1;0;1;0;3;0.0;4.0;8;16;6;2;4;4;4;4;4;3;3;5;5;5;5;5;5;5;5;5;4
4000;1;0;0;0;1;4.0;0.0;30;36;30;7;4;4;3;3;3;1;4;5;5;5;5;5;5;5;5;5;2
4001;1;0;0;0;1;2.0;0.0;3;3;2;0;1;2;2;2;1;1;1;3;3;3;3;3;3;3;3;3;3
4002;1;0;0;0;1;1.0;0.0;4;4;3;2;4;4;4;4;3;3;3;4;4;4;5;5;5;4;3;5;1
4003;1;0;0;0;1;4.0;0.0;1;2;2;1;4;4;4;4;4;4;4;4;4;5;4;5;5;4;4;4;1
4004;1;0;1;0;1;3.0;0.0;8;8;8;8;1;2;3;2;4;3;3;5;5;5;5;5;5;5;5;5;1
4005;1;0;1;0;1;4.0;0.0;6;6;6;2;3;3;3;3;4;3;2;4;3;4;4;4;5;4;4;4;0
4006;1;0;0;0;1;3.0;0.0;5;2;2;0;4;4;4;4;4;4;4;5;4;5;4;4;5;5;5;5;1
4007;1;0;0;0;1;5.0;0.0;15;50;40;20;4;4;3;3;3;2;4;5;5;5;5;5;5;5;5;5;2
4008;0;1;0;0;2;0.0;3.0;1;2;0;0;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
4009;1;0;0;0;1;2.0;0.0;2;4;1;1;3;3;3;3;3;1;2;4;4;4;5;4;5;4;4;4;0
4010;1;0;0;0;1;1.0;0.0;10;10;1;0;3;3;2;2;3;3;3;4;4;5;5;5;5;4;4;4;0
4011;0;1;0;0;2;0.0;1.0;1;2;1;1;4;4;4;4;4;4;2;5;5;5;5;5;5;5;5;4;4
4012;1;0;1;0;1;1.0;0.0;8;8;10;5;1;3;1;3;3;3;2;2;2;2;2;3;4;2;2;2;3
4013;1;0;0;0;1;1.0;0.0;2;3;2;0;3;4;3;4;2;1;3;4;4;5;5;5;5;5;5;5;1
4014;1;0;1;0;1;2.0;0.0;8;5;5;1;4;4;4;4;2;4;4;5;5;5;5;5;5;5;5;5;1
4015;1;0;0;0;1;1.0;0.0;10;5;10;2;2;4;3;4;4;4;4;5;5;5;5;5;5;5;5;5;1
4016;1;1;1;0;3;0.0;2.0;1;2;1;1;4;4;4;3;4;4;4;4;5;5;5;5;5;4;5;4;4
4017;0;1;0;0;2;0.0;1.0;1;1;1;1;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
4018;1;0;1;0;1;2.0;0.0;3;7;3;1;3;3;3;3;3;4;4;4;3;5;5;5;5;5;4;5;1
4019;1;1;1;0;1;4.0;0.0;1;1;0;0;4;3;4;4;4;3;3;5;4;5;5;5;5;5;4;5;1
4020;1;0;0;0;1;1.0;0.0;6;10;8;0;4;4;4;4;4;3;4;4;5;5;5;5;4;5;4;5;1
4021;0;1;0;0;2;0.0;1.0;2;3;1;0;3;4;3;4;3;4;2;4;2;4;5;4;5;5;4;4;4
4022;1;0;1;0;1;4.0;0.0;4;6;6;2;4;4;4;4;4;3;4;3;2;4;4;4;5;5;4;4;0
4023;1;0;0;0;1;2.0;0.0;10;20;5;0;4;3;2;2;2;1;1;3;3;4;5;4;5;4;3;4;0
4024;1;0;0;0;1;3.0;0.0;5;5;5;3;4;4;3;3;1;1;3;4;4;4;5;5;5;4;4;4;0
4025;1;0;0;0;1;1.0;0.0;2;1;1;0;4;3;3;3;3;3;3;5;5;5;5;5;5;5;5;5;1
4026;0;1;0;0;2;0.0;2.0;3;2;1;0;4;4;4;4;4;4;4;4;4;5;5;4;5;5;5;5;4
4027;0;1;0;0;2;0.0;1.0;1;1;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
4028;0;1;0;0;2;0.0;2.0;3;4;3;1;1;2;1;2;3;3;2;2;2;4;2;1;3;4;3;2;3
4029;1;0;0;0;1;3.0;0.0;25;25;20;10;3;3;3;3;1;1;3;5;5;5;5;5;5;5;5;5;2
4030;1;0;0;0;1;2.0;0.0;0;0;0;0;2;2;3;3;4;2;4;4;4;5;5;5;5;5;4;5;1
4031;1;0;1;0;1;2.0;0.0;2;6;2;0;4;3;3;3;3;3;3;4;3;5;5;5;5;5;4;4;0
4032;1;0;0;0;1;1.0;0.0;3;3;1;0;4;4;4;4;3;3;4;4;5;3;4;5;5;4;5;5;1
4033;0;1;0;0;2;0.0;1.0;3;4;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
4034;1;0;0;0;1;1.0;0.0;2;3;2;1;1;3;3;3;3;3;3;5;4;4;5;5;5;5;4;5;1
4035;1;0;0;0;1;4.0;0.0;2;2;1;0;3;2;3;4;4;3;4;3;3;4;5;5;5;4;4;4;0
4036;1;0;0;0;1;2.0;0.0;6;6;10;2;3;2;3;4;3;3;3;5;5;5;5;5;5;5;5;5;1
4037;1;1;0;0;2;0.0;1.0;1;1;0;0;4;4;3;4;4;4;4;5;4;4;5;5;5;4;5;5;4
4038;1;0;1;0;1;2.0;0.0;10;20;10;0;2;2;1;2;2;2;2;2;2;3;1;2;3;2;3;3;3
4039;1;0;1;0;1;4.0;0.0;10;20;5;5;4;4;3;3;3;2;3;3;2;4;5;4;4;3;3;3;0
4040;1;0;0;0;1;1.0;0.0;1;1;1;0;4;4;3;3;4;4;4;5;4;5;5;5;5;5;5;5;1
4041;1;0;0;0;1;5.0;0.0;28;28;28;14;2;2;1;3;4;4;3;3;4;3;4;5;4;5;3;4;2
4042;1;0;1;0;1;3.0;0.0;6;6;3;0;4;4;4;4;3;2;3;3;3;4;4;4;4;4;4;4;0
4043;1;0;1;0;1;1.0;0.0;2;2;2;2;4;4;4;4;2;2;4;4;4;4;2;4;4;4;4;3;0
4044;1;0;1;0;1;1.0;0.0;1;1;1;1;2;1;3;3;3;3;2;3;3;5;2;5;5;5;3;3;0
4045;1;0;1;0;3;0.0;4.0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3
4046;0;1;0;0;2;0.0;1.0;8;5;3;1;4;4;4;4;3;3;3;4;4;5;5;4;5;4;4;4;4
4047;1;0;0;0;1;4.0;0.0;15;20;50;5;2;2;3;3;4;3;4;4;4;4;5;5;5;4;4;5;2
4048;1;0;0;0;1;1.0;0.0;4;2;4;1;1;2;1;2;3;1;3;5;5;5;5;5;5;5;5;5;0
4049;1;0;1;0;1;3.0;0.0;4;10;3;1;4;3;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
4050;0;0;1;0;3;0.0;2.0;2;3;2;1;4;4;4;4;3;4;4;5;4;5;5;5;5;5;5;5;4
4051;1;0;0;0;1;2.0;0.0;8;6;8;3;3;3;3;3;3;3;2;5;5;5;5;5;5;5;5;5;1
4052;1;0;1;0;1;2.0;0.0;2;2;2;1;4;3;4;4;3;3;4;4;4;4;5;5;5;5;4;4;1
4053;1;0;1;0;1;2.0;0.0;3;6;3;1;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
4054;1;0;0;0;1;2.0;0.0;4;4;2;1;4;4;3;4;4;4;3;3;3;4;5;5;5;4;3;3;0
4055;0;0;1;0;3;0.0;3.0;1;1;1;0;3;3;3;3;3;2;4;3;3;3;4;2;3;4;3;3;3
4056;1;0;1;0;1;2.0;0.0;5;4;3;0;3;3;3;3;2;2;2;4;4;5;5;5;5;5;4;4;0
4057;0;1;0;0;2;0.0;1.0;2;2;2;1;4;4;4;4;4;4;4;4;4;5;5;4;5;5;5;4;4
4058;0;1;0;0;2;0.0;1.0;1;2;1;1;4;4;4;4;3;3;4;5;5;5;5;5;5;5;5;5;4
4059;0;1;0;0;2;0.0;1.0;1;2;2;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
4060;1;0;0;0;1;2.0;0.0;5;10;10;2;4;4;4;4;3;4;4;5;5;5;5;5;5;5;5;5;1
4061;1;0;0;0;1;2.0;0.0;3;1;2;0;1;3;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
4062;0;1;0;0;2;0.0;1.0;1;1;1;0;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;4
4063;1;0;1;0;1;1.0;0.0;2;1;0;1;1;3;3;3;3;3;2;4;4;4;4;5;4;4;4;4;0
4064;1;0;0;0;1;1.0;0.0;2;1;1;0;1;3;4;4;3;3;4;5;5;5;5;5;5;5;5;5;1
4065;1;0;0;0;1;4.0;0.0;6;2;2;0;3;3;3;2;3;3;3;3;3;4;5;5;5;5;4;4;0
4066;0;0;1;0;3;0.0;1.0;2;3;1;1;4;4;3;3;4;4;4;5;4;5;4;4;4;5;5;5;4
4067;1;0;0;0;1;1.0;0.0;30;30;20;10;4;4;3;4;1;3;3;5;5;5;5;5;5;5;5;5;2
4068;1;0;1;0;1;1.0;0.0;5;5;2;0;4;4;4;4;3;3;4;4;4;5;5;5;5;5;4;4;1
4069;1;0;0;0;1;1.0;0.0;7;10;7;2;3;3;4;4;3;3;3;5;4;5;4;5;4;5;4;5;1
4070;1;0;0;0;1;5.0;0.0;2;4;1;1;3;3;3;3;2;2;2;3;2;4;3;2;5;4;4;3;0
4071;1;0;1;0;1;4.0;0.0;1;2;0;0;4;4;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
4072;0;1;1;0;2;0.0;2.0;1;4;1;0;4;3;4;3;4;3;2;3;3;4;5;4;4;4;4;4;4
4073;0;1;0;0;2;0.0;2.0;3;4;1;0;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
4074;1;0;0;0;1;2.0;0.0;1;2;1;1;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;1
4075;1;0;0;0;1;2.0;0.0;10;15;10;5;3;3;2;3;2;1;1;5;4;4;4;5;5;4;5;5;2
4076;0;1;0;0;2;0.0;1.0;1;2;1;0;4;4;4;4;3;4;4;5;5;5;5;5;5;5;5;5;4
4077;1;0;0;0;1;1.0;0.0;2;3;1;1;3;2;3;4;2;1;3;3;3;4;4;4;4;4;4;4;0
4078;1;1;1;0;3;0.0;4.0;5;5;2;1;3;3;3;3;3;3;3;4;4;4;4;5;4;4;4;4;4
4079;1;0;1;0;1;2.0;0.0;5;3;1;0;3;3;3;3;4;3;4;4;4;5;5;5;5;4;4;5;1
4080;1;0;1;0;1;4.0;0.0;2;1;1;0;3;4;3;4;4;4;4;5;4;5;5;5;5;5;5;4;1
4081;0;0;1;0;3;0.0;1.0;5;20;5;1;2;2;4;4;2;3;3;5;5;5;5;5;5;5;5;5;4
4082;1;0;1;0;3;0.0;3.0;2;2;2;1;4;3;2;3;3;2;4;5;4;5;5;5;5;5;4;5;4
4083;1;0;0;0;1;3.0;0.0;2;2;2;0;2;3;4;4;4;4;4;4;4;4;5;4;5;4;4;4;1
4084;1;0;1;0;1;3.0;0.0;8;4;4;0;4;4;3;3;4;4;3;4;4;4;5;4;5;4;5;4;1
4085;1;0;1;0;1;4.0;0.0;6;6;4;1;4;3;3;3;3;3;3;3;3;5;5;5;5;4;3;4;0
4086;1;0;1;0;1;1.0;0.0;3;3;3;1;3;3;3;3;3;1;3;5;5;4;5;5;5;4;4;5;0
4087;1;0;0;0;1;3.0;0.0;8;12;6;3;4;4;4;4;3;3;3;3;3;4;2;3;4;5;3;4;0
4088;1;0;0;0;1;2.0;0.0;25;35;25;15;4;4;4;4;3;4;3;5;5;5;5;5;5;5;5;5;2
4089;1;0;0;0;1;3.0;0.0;2;4;2;1;4;3;3;3;4;4;4;4;4;5;5;5;5;5;4;5;1
4090;1;0;0;0;1;3.0;0.0;10;8;10;5;4;4;3;3;3;1;3;5;4;5;5;5;5;5;4;5;2
4091;1;0;0;0;1;1.0;0.0;5;5;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
